E,6,6,5/17/2016,0.06666666666666667
E,6,6,5/19/2016,0.3611111111111111
E,6,6,5/24/2016,0.4
E,6,6,5/26/2016,0.6
E,6,6,5/27/2016,0.5882352941176471
E,6,6,5/31/2016,0.29411764705882354
E,7,2,5/17/2016,0.18927125506072873
E,7,2,5/19/2016,0.20512820512820512
E,7,2,5/24/2016,0.3076923076923077
E,7,2,5/31/2016,0.0
E,7,3,5/17/2016,0.0
E,7,3,5/19/2016,
E,7,3,5/24/2016,
E,7,3,5/31/2016,0.4444444444444444
E,7,5,5/17/2016,0.13043478260869565
E,7,5,5/19/2016,0.20833333333333334
E,7,5,5/24/2016,0.42857142857142855
E,7,5,5/27/2016,0.2222222222222222
E,7,5,5/31/2016,
E,7,6,5/17/2016,0.4166666666666667
E,7,6,5/19/2016,0.1
E,7,6,5/24/2016,0.5
E,7,6,5/27/2016,0.7777777777777778
E,7,6,5/31/2016,0.0625
E,7,7,5/17/2016,0.6
E,7,7,5/19/2016,0.7333333333333333
E,7,7,5/24/2016,0.75
E,7,7,5/27/2016,
E,8,2,5/17/2016,0.5625
E,8,2,5/19/2016,0.9130434782608695
E,8,2,5/24/2016,
E,8,2,5/26/2016,0.375
E,8,2,5/27/2016,0.23076923076923078
E,8,2,5/31/2016,0.23076923076923078
E,8,3,5/17/2016,0.5391304347826087
E,8,3,5/19/2016,0.45
E,8,3,5/24/2016,0.27142857142857146
E,8,3,5/26/2016,0.625
E,8,3,5/27/2016,0.2
E,8,3,5/31/2016,0.18333333333333335
E,8,4,5/17/2016,0.13043478260869565
E,8,4,5/19/2016,
E,8,4,5/24/2016,0.4782608695652174
E,8,4,5/26/2016,0.3181818181818182
E,8,4,5/27/2016,0.2
E,8,4,5/31/2016,0.08333333333333333
J,2,1,5/16/2016,0.5
J,2,1,5/18/2016,0.7142857142857143
J,2,1,5/23/2016,0.7857142857142857
J,2,1,5/25/2016,0.52
J,2,1,5/27/2016,0.3333333333333333
J,2,1,5/31/2016,0.2
J,2,1,6/1/2016,1.0
J,2,2,5/16/2016,0.08333333333333333
J,2,2,5/18/2016,
J,2,2,5/23/2016,0.5238095238095238
J,2,2,5/25/2016,0.19047619047619047
J,2,2,5/27/2016,0.15384615384615385
J,2,2,5/31/2016,0.625
J,2,2,6/1/2016,0.4
J,2,3,5/16/2016,
