Teacher,ClassName,Group,Solution,ID,Tool,Action,Note,Final,Timestamp,AMPM,Text
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Communication Center,Open,,5/16/2016,11:05:21,AM,Communication Center Open 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Communication Center,Close,,5/16/2016,11:05:23,AM,Communication Center Close 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Communication Center,Open,,5/16/2016,11:11:30,AM,Communication Center Open 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Communication Center,Close,,5/16/2016,11:11:32,AM,Communication Center Close 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Communication Center,Open,,5/16/2016,11:12:13,AM,Communication Center Open 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Mission Control,Open,,5/16/2016,11:14:48,AM,Mission Control Open 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Mission Control,Close,,5/16/2016,11:14:51,AM,Mission Control Close 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Probe Design,Open,,5/16/2016,11:17:09,AM,Probe Design Open 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Probe Design,Close,,5/16/2016,11:17:11,AM,Probe Design Close 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Communication Center,Open,,5/16/2016,11:18:31,AM,Communication Center Open 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Communication Center,Close,,5/16/2016,11:18:34,AM,Communication Center Close 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Probe Design,Open,,5/16/2016,11:19:00,AM,Probe Design Open 
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Probe Design,Close,,5/16/2016,11:19:02,AM,Probe Design Close 
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Open,Main,5/16/2016,11:20:00,AM,Solar System DB Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Close,Main,5/16/2016,11:20:00,AM,Solar System DB Close Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Close,Main,5/16/2016,11:20:00,AM,Solar System DB Close Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/16/2016,11:20:00,AM,Solar System DB Open Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,The Sun,5/16/2016,11:21:00,AM,Solarsystem Click System The Sun
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/16/2016,11:21:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/16/2016,11:21:00,AM,Solar System DB Open Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/16/2016,11:21:00,AM,Solar System DB Open Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Close,Main,5/16/2016,11:21:00,AM,Solar System DB Close Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/16/2016,11:21:00,AM,Solarsystem Click System Mercury
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Open,Main,5/16/2016,11:22:00,AM,Solar System DB Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Concepts,Close,Main,5/16/2016,11:23:00,AM,Concepts Close Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Missions Database,Close,Main,5/16/2016,11:23:00,AM,Missions Database Close Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Spectra,Open,Main,5/16/2016,11:23:00,AM,Spectra Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Missions Database,Open,Main,5/16/2016,11:23:00,AM,Missions Database Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Concepts,Open,Main,5/16/2016,11:23:00,AM,Concepts Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Periodic Table,Close,Main,5/16/2016,11:23:00,AM,Periodic Table Close Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Close,Main,5/16/2016,11:23:00,AM,Solar System DB Close Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Periodic Table,Open,Main,5/16/2016,11:23:00,AM,Periodic Table Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Spectra,Close,Main,5/16/2016,11:23:00,AM,Spectra Close Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Notebook,Close,Main,5/16/2016,11:23:00,AM,Notebook Close Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Notebook,Open,Main,5/16/2016,11:23:00,AM,Notebook Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Open,Main,5/16/2016,11:26:00,AM,Solar System DB Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Open,Main,5/23/2016,9:59:00,AM,Solar System DB Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mercury,5/23/2016,10:00:00,AM,Solarsystem Click System Mercury
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mercury,5/23/2016,10:00:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/23/2016,10:00:00,AM,Solar System DB Open Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/23/2016,10:00:00,AM,Solar System DB Open Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Close,Main,5/23/2016,10:00:00,AM,Solar System DB Close Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mercury,5/23/2016,10:04:00,AM,Solarsystem Click System Mercury
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mercury,5/23/2016,10:06:00,AM,Solarsystem Click System Mercury
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Venus,5/23/2016,10:17:00,AM,Solarsystem Click System Venus
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Close,Main,5/23/2016,10:22:00,AM,Solar System DB Close Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/23/2016,10:23:00,AM,Solar System DB Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Earth System,5/23/2016,10:28:00,AM,Solarsystem Click System Earth System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Moon,5/23/2016,10:28:00,AM,Solarsystem Click World Moon
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/23/2016,10:28:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/23/2016,10:28:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Moon,5/23/2016,10:28:00,AM,Solarsystem Click World Moon
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/23/2016,10:28:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Uranus System,5/23/2016,10:28:00,AM,Solarsystem Click System Uranus System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Saturn System,5/23/2016,10:28:00,AM,Solarsystem Click System Saturn System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/23/2016,10:28:00,AM,Solarsystem Click System Earth System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mars System,5/23/2016,10:34:00,AM,Solarsystem Click System Mars System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Mars,5/23/2016,10:34:00,AM,Solarsystem Click World Mars
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Phobos,5/23/2016,10:47:00,AM,Solarsystem Click World Phobos
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Venus,5/23/2016,10:49:00,AM,Solarsystem Click System Venus
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Phobos,5/23/2016,10:49:00,AM,Solarsystem Click World Phobos
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/23/2016,10:49:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/23/2016,10:49:00,AM,Solarsystem Click System Earth System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/25/2016,10:30:00,AM,Solar System DB Open Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Saturn System,5/25/2016,10:31:00,AM,Solarsystem Click System Saturn System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Jupiter System,5/25/2016,10:31:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Phobos,5/25/2016,10:33:00,AM,Solarsystem Click World Phobos
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Open,Main,5/25/2016,10:33:00,AM,Solar System DB Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mars System,5/25/2016,10:33:00,AM,Solarsystem Click System Mars System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Saturn System,5/25/2016,10:35:00,AM,Solarsystem Click System Saturn System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Jupiter System,5/25/2016,10:35:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Jupiter System,5/25/2016,10:35:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Io,5/25/2016,10:37:00,AM,Solarsystem Click World Io
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Io,5/25/2016,10:37:00,AM,Solarsystem Click World Io
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Io,5/25/2016,10:37:00,AM,Solarsystem Click World Io
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Io,5/25/2016,10:37:00,AM,Solarsystem Click World Io
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Io,5/25/2016,10:37:00,AM,Solarsystem Click World Io
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Io,5/25/2016,10:38:00,AM,Solarsystem Click World Io
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Io,5/25/2016,10:38:00,AM,Solarsystem Click World Io
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Io,5/25/2016,10:41:00,AM,Solarsystem Click World Io
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Jupiter System,5/25/2016,10:41:00,AM,Solarsystem Click World Jupiter System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Io,5/25/2016,10:42:00,AM,Solarsystem Click World Io
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Jupiter System,5/25/2016,10:52:00,AM,Solarsystem Click World Jupiter System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Ganymede,5/25/2016,10:52:00,AM,Solarsystem Click World Ganymede
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Europa,5/25/2016,10:52:00,AM,Solarsystem Click World Europa
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Europa,5/25/2016,10:52:00,AM,Solarsystem Click World Europa
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Io,5/25/2016,10:53:00,AM,Solarsystem Click World Io
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Europa,5/25/2016,10:53:00,AM,Solarsystem Click World Europa
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Europa,5/25/2016,10:53:00,AM,Solarsystem Click World Europa
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Ganymede,5/25/2016,10:58:00,AM,Solarsystem Click World Ganymede
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Ganymede,5/25/2016,10:59:00,AM,Solarsystem Click World Ganymede
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Europa,5/25/2016,11:00:00,AM,Solarsystem Click World Europa
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Callisto,5/25/2016,11:03:00,AM,Solarsystem Click World Callisto
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Uranus System,5/25/2016,11:04:00,AM,Solarsystem Click System Uranus System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/25/2016,11:04:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Pluto System,5/25/2016,11:04:00,AM,Solarsystem Click System Pluto System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Neptune System,5/25/2016,11:04:00,AM,Solarsystem Click System Neptune System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/25/2016,11:04:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/25/2016,11:04:00,AM,Solarsystem Click System Earth System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,The Sun,5/25/2016,11:04:00,AM,Solarsystem Click System The Sun
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Jupiter System,5/25/2016,11:04:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Saturn System,5/25/2016,11:04:00,AM,Solarsystem Click System Saturn System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/25/2016,11:05:00,AM,Solarsystem Click System Earth System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/25/2016,11:05:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Jupiter System,5/25/2016,11:05:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Europa,5/25/2016,11:05:00,AM,Solarsystem Click World Europa
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/25/2016,11:05:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/25/2016,11:05:00,AM,Solarsystem Click System Mars System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Callisto,5/25/2016,11:08:00,AM,Solarsystem Click World Callisto
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Saturn System,5/25/2016,11:08:00,AM,Solarsystem Click System Saturn System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Saturn System,5/25/2016,11:08:00,AM,Solarsystem Click World Saturn System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Titan,5/25/2016,11:13:00,AM,Solarsystem Click World Titan
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Europa,5/25/2016,11:13:00,AM,Solarsystem Click World Europa
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Uranus System,5/25/2016,11:17:00,AM,Solarsystem Click System Uranus System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Uranus System,5/25/2016,11:35:00,AM,Solarsystem Click System Uranus System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Uranus System,5/25/2016,11:35:00,AM,Solarsystem Click System Uranus System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Neptune System,5/25/2016,11:36:00,AM,Solarsystem Click System Neptune System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/25/2016,11:37:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/25/2016,11:37:00,AM,Solarsystem Click System Earth System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Venus,5/25/2016,11:37:00,AM,Solarsystem Click System Venus
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/25/2016,11:37:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Jupiter System,5/25/2016,11:37:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,The Sun,5/27/2016,9:16:00,AM,Solarsystem Click System The Sun
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solar System DB,Open,Main,5/27/2016,9:16:00,AM,Solar System DB Open Main
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Venus,5/27/2016,9:16:00,AM,Solarsystem Click System Venus
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Moon,5/27/2016,9:16:00,AM,Solarsystem Click World Moon
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Earth System,5/27/2016,9:16:00,AM,Solarsystem Click System Earth System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mercury,5/27/2016,9:16:00,AM,Solarsystem Click System Mercury
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mercury,5/27/2016,9:16:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/27/2016,9:18:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/27/2016,9:18:00,AM,Solarsystem Click System Earth System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solar System DB,Open,Main,5/27/2016,9:18:00,AM,Solar System DB Open Main
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/27/2016,9:18:00,AM,Solarsystem Click System Earth System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/27/2016,9:18:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/27/2016,9:19:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Neptune,5/27/2016,9:19:00,AM,Solarsystem Click World Neptune
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Jupiter System,5/27/2016,9:19:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Saturn System,5/27/2016,9:19:00,AM,Solarsystem Click System Saturn System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Uranus System,5/27/2016,9:19:00,AM,Solarsystem Click System Uranus System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Neptune System,5/27/2016,9:19:00,AM,Solarsystem Click System Neptune System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Neptune System,5/27/2016,9:20:00,AM,Solarsystem Click System Neptune System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mercury,5/27/2016,9:21:00,AM,Solarsystem Click System Mercury
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Neptune System,5/27/2016,9:21:00,AM,Solarsystem Click System Neptune System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Triton,5/27/2016,9:25:00,AM,Solarsystem Click World Triton
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,The Sun,5/27/2016,9:26:00,AM,Solarsystem Click System The Sun
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Saturn System,5/27/2016,9:26:00,AM,Solarsystem Click System Saturn System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Uranus System,5/27/2016,9:26:00,AM,Solarsystem Click System Uranus System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Pluto,5/27/2016,9:26:00,AM,Solarsystem Click World Pluto
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Earth System,5/27/2016,9:26:00,AM,Solarsystem Click System Earth System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mercury,5/27/2016,9:26:00,AM,Solarsystem Click System Mercury
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/27/2016,9:26:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Pluto System,5/27/2016,9:26:00,AM,Solarsystem Click System Pluto System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Venus,5/27/2016,9:26:00,AM,Solarsystem Click System Venus
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Jupiter System,5/27/2016,9:26:00,AM,Solarsystem Click System Jupiter System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Pluto System,5/27/2016,9:28:00,AM,Solarsystem Click System Pluto System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Pluto System,5/27/2016,9:28:00,AM,Solarsystem Click System Pluto System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Pluto,5/27/2016,9:28:00,AM,Solarsystem Click World Pluto
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Charon,5/27/2016,9:30:00,AM,Solarsystem Click World Charon
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Charon,5/27/2016,9:34:00,AM,Solarsystem Click World Charon
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Charon,5/27/2016,9:35:00,AM,Solarsystem Click World Charon
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Pluto,5/27/2016,9:35:00,AM,Solarsystem Click World Pluto
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Pluto System,5/27/2016,9:35:00,AM,Solarsystem Click System Pluto System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Pluto,5/27/2016,9:35:00,AM,Solarsystem Click World Pluto
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Charon,5/27/2016,9:35:00,AM,Solarsystem Click World Charon
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,The Sun,5/27/2016,9:35:00,AM,Solarsystem Click System The Sun
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Moon,5/27/2016,9:37:00,AM,Solarsystem Click World Moon
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Earth System,5/27/2016,9:37:00,AM,Solarsystem Click System Earth System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click System,Mars System,5/27/2016,9:43:00,AM,Solarsystem Click System Mars System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Phobos,5/27/2016,9:43:00,AM,Solarsystem Click World Phobos
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Phobos,5/27/2016,9:44:00,AM,Solarsystem Click World Phobos
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/27/2016,9:44:00,AM,Solarsystem Click System Mars System
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Deimos,5/27/2016,9:44:00,AM,Solarsystem Click World Deimos
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click System,Mars System,5/27/2016,9:44:00,AM,Solarsystem Click System Mars System
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Deimos,5/27/2016,9:46:00,AM,Solarsystem Click World Deimos
E,2,1,none,471fa0de-5a4b-47ff-8f99-89cf28963ee9,Solarsystem,Click World,Phobos,5/27/2016,9:46:00,AM,Solarsystem Click World Phobos
E,2,1,none,07ad4da7-f534-42ee-98ea-0788b7a130be,Solarsystem,Click World,Deimos,5/27/2016,9:47:00,AM,Solarsystem Click World Deimos
